,state,timestamp,id_house,id_sensor
56527,on,1685104482.911626,8,51
56528,on,1685104492.753517,8,48
56529,off,1685104497.751619,8,48
56530,off,1685104508.05672,8,50
56531,on,1685104508.182865,8,50
56532,off,1685104538.187403,8,50
56533,on,1685104591.093751,8,48
56534,off,1685104596.085566,8,48
56535,off,1685104613.218341,8,51
56536,on,1685104636.258251,8,48
56537,on,1685104638.978223,8,51
56538,off,1685104641.258882,8,48
56539,off,1685104708.976672,8,51
56540,on,1685104910.564911,8,50
56541,off,1685104940.56404,8,50
56542,on,1685105219.150424,8,50
56543,off,1685105249.152665,8,50
56544,on,1685105287.932397,8,46
56545,off,1685105340.252569,8,46
56546,on,1685105343.920664,8,50
56547,off,1685105373.919212,8,50
56548,on,1685105598.053809,8,50
56549,off,1685105628.058671,8,50
56550,on,1685105631.124472,8,50
56551,off,1685105661.12496,8,50
56552,on,1685105676.701681,8,50
56553,off,1685105706.707646,8,50
56554,on,1685105716.921999,8,50
56555,off,1685105746.924351,8,50
56556,on,1685106373.717034,8,50
56557,off,1685106403.715473,8,50
56558,on,1685106431.119778,8,51
56559,on,1685106474.330212,8,50
56560,off,1685106504.33455,8,50
56561,on,1685106516.275869,8,48
56562,off,1685106521.278152,8,48
56563,on,1685106550.597521,8,48
56564,off,1685106560.585415,8,48
56565,off,1685106561.439179,8,51
56566,on,1685106566.103849,8,48
56567,off,1685106571.102024,8,48
56568,on,1685106572.274483,8,48
56569,on,1685106574.010442,8,51
56570,off,1685106577.275006,8,48
56571,on,1685106632.059067,8,50
56572,off,1685106644.011095,8,51
56573,on,1685106645.128868,8,51
56574,off,1685106662.060055,8,50
56575,on,1685107221.558914,8,50
56576,off,1685107251.558803,8,50
56577,off,1685107534.028951,8,51
56578,on,1685107536.013499,8,51
56579,off,1685107672.018242,8,51
56580,on,1685107680.893786,8,51
56581,off,1685107878.331377,8,51
56582,on,1685107878.375135,8,51
56583,off,1685107948.371238,8,51
56584,on,1685107959.150036,8,51
56585,off,1685108603.465439,8,51
56586,on,1685108612.377629,8,51
56587,off,1685108809.845918,8,51
56588,on,1685108810.297627,8,51
56589,off,1685108880.30104,8,51
56590,on,1685108884.369867,8,51
56591,off,1685108954.371678,8,51
56592,on,1685110474.354803,8,51
56593,off,1685110544.352297,8,51
56594,on,1685111716.554052,8,51
56595,off,1685111786.554014,8,51
56596,on,1685111796.267547,8,51
56597,off,1685111866.269384,8,51
56598,on,1685111867.95168,8,51
56599,off,1685112503.288054,8,51
56600,on,1685112515.42896,8,51
56601,off,1685112585.428714,8,51
56602,on,1685112597.580926,8,51
56603,off,1685112788.634442,8,51
56604,on,1685112794.58017,8,51
56605,off,1685112991.19836,8,51
56606,on,1685113002.126357,8,51
56607,off,1685113072.124834,8,51
56608,on,1685113076.66473,8,51
56609,off,1685113273.859311,8,51
56610,on,1685113280.254757,8,51
56611,off,1685113472.678493,8,51
56612,on,1685113478.435236,8,51
56613,off,1685113616.923242,8,51
56614,on,1685113629.803002,8,51
56615,off,1685113699.805913,8,51
56616,on,1685113704.365025,8,51
56617,on,1685113822.686676,8,48
56618,on,1685113824.872635,8,49
56619,off,1685113827.68358,8,48
56620,off,1685113841.60179,8,51
56621,off,1685113854.872981,8,49
56622,on,1685113880.183309,8,49
56623,on,1685113880.695634,8,48
56624,off,1685113885.697557,8,48
56625,on,1685113890.209868,8,48
56626,off,1685113895.211213,8,48
56627,on,1685113896.334646,8,48
56628,off,1685113901.334672,8,48
56629,on,1685113902.867982,8,51
56630,off,1685113910.186892,8,49
56631,on,1685114038.434823,8,48
56632,off,1685114043.432418,8,48
56633,off,1685114110.528442,8,51
56634,on,1685114239.852987,8,46
56635,off,1685114244.421263,8,46
56636,on,1685118661.981135,8,50
56637,off,1685118691.980108,8,50
56638,on,1685118899.783884,8,50
56639,off,1685118959.551286,8,50
56640,on,1685120361.904312,8,50
56641,off,1685120391.908782,8,50
56642,on,1685120815.544301,8,50
56643,off,1685120845.54711,8,50
56644,on,1685122446.533199,8,51
56645,on,1685122453.681306,8,48
56646,off,1685122458.683907,8,48
56647,on,1685122465.172893,8,48
56648,off,1685122470.176496,8,48
56649,on,1685122479.262175,8,48
56650,off,1685122489.250795,8,48
56651,off,1685122516.536325,8,51
56652,on,1685122547.913796,8,48
56653,on,1685122549.298287,8,49
56654,off,1685122557.900304,8,48
56655,off,1685122579.297687,8,49
56656,on,1685122677.12295,8,48
56657,off,1685122692.090168,8,48
56658,on,1685122695.369,8,48
56659,off,1685122700.36821,8,48
56660,on,1685122703.83431,8,48
56661,off,1685122713.823229,8,48
56662,on,1685122714.732561,8,48
56663,off,1685122719.731001,8,48
56664,on,1685122720.040656,8,48
56665,off,1685122725.042867,8,48
56666,on,1685122733.499138,8,48
56667,off,1685122738.500788,8,48
56668,on,1685122738.940633,8,48
56669,off,1685122743.94162,8,48
56670,on,1685122755.937991,8,48
56671,off,1685122760.936663,8,48
56672,on,1685122764.115359,8,51
56673,on,1685122778.536706,8,48
56674,off,1685122783.536964,8,48
56675,on,1685122786.491035,8,48
56676,off,1685122791.492255,8,48
56677,on,1685122791.729406,8,48
56678,off,1685122796.731538,8,48
56679,on,1685122797.855211,8,48
56680,off,1685122802.853833,8,48
56681,on,1685122805.403199,8,48
56682,off,1685122810.405976,8,48
56683,on,1685122886.395761,8,48
56684,off,1685122896.383077,8,48
56685,on,1685122899.791773,8,48
56686,off,1685122904.795927,8,48
56687,on,1685122919.812029,8,48
56688,off,1685122929.800021,8,48
56689,on,1685122932.040317,8,48
56690,off,1685122937.044128,8,48
56691,off,1685122955.387216,8,51
56692,on,1685122962.627221,8,48
56693,off,1685122967.627367,8,48
56694,on,1685122977.50498,8,48
56695,off,1685122982.502426,8,48
56696,on,1685122985.459454,8,48
56697,off,1685122990.462245,8,48
56698,on,1685122990.587869,8,48
56699,on,1685122994.520738,8,51
56700,off,1685122995.589683,8,48
56701,off,1685123126.817212,8,51
56702,on,1685123143.964291,8,51
56703,on,1685123172.562381,8,48
56704,off,1685123182.548399,8,48
56705,on,1685123183.007958,8,48
56706,off,1685123188.008635,8,48
56707,off,1685123213.963997,8,51
56708,on,1685123240.164661,8,48
56709,off,1685123245.162398,8,48
56710,on,1685123308.175655,8,48
56711,off,1685123313.178459,8,48
56712,on,1685123332.823346,8,48
56713,off,1685123337.825839,8,48
56714,on,1685123338.268777,8,51
56715,off,1685123408.270552,8,51
56716,on,1685123484.275795,8,46
56717,off,1685123487.825075,8,46
56718,on,1685126347.255297,8,49
56719,off,1685126377.258049,8,49
56720,on,1685130069.832783,8,50
56721,off,1685130099.850311,8,50
56722,on,1685134519.258253,8,46
56723,off,1685134535.908751,8,46
56724,on,1685134544.744246,8,51
56725,on,1685134594.489078,8,50
56726,off,1685134624.491568,8,50
56727,on,1685134660.568682,8,49
56728,off,1685134675.461728,8,51
56729,off,1685134690.568028,8,49
56730,on,1685134723.859193,8,49
56731,on,1685134727.360088,8,51
56732,off,1685134753.862624,8,49
56733,off,1685134797.362344,8,51
56734,on,1685136386.121983,8,46
56735,off,1685136432.261458,8,46
56736,on,1685136488.684153,8,51
56737,on,1685136601.822689,8,49
56738,on,1685136602.319147,8,48
56739,off,1685136607.321791,8,48
56740,off,1685136621.374274,8,51
56741,off,1685136631.822559,8,49
56742,on,1685136635.783404,8,49
56743,off,1685136814.759129,8,49
56744,on,1685136816.876574,8,49
56745,off,1685136846.8769,8,49
56746,on,1685136847.796606,8,49
56747,on,1685136865.158023,8,48
56748,off,1685136870.17659,8,48
56749,on,1685136870.210886,8,48
56750,off,1685136875.2072,8,48
56751,off,1685136877.799903,8,49
56752,on,1685136879.846652,8,51
56753,on,1685136894.483648,8,48
56754,off,1685136899.482761,8,48
56755,on,1685136899.677619,8,48
56756,off,1685136904.680714,8,48
56757,off,1685137141.402166,8,51
56758,on,1685137146.508275,8,51
56759,off,1685137795.200282,8,51
56760,on,1685137797.992478,8,51
56761,off,1685138554.511056,8,51
56762,on,1685138669.331,8,51
56763,off,1685138739.332267,8,51
56764,on,1685138759.055129,8,51
56765,off,1685138829.052388,8,51
56766,on,1685138946.323763,8,51
56767,off,1685139016.325569,8,51
56768,on,1685139138.513462,8,51
56769,off,1685139208.512989,8,51
56770,on,1685139252.711929,8,48
56771,off,1685139262.720065,8,48
56772,on,1685139263.282706,8,48
56773,off,1685139268.277566,8,48
56774,on,1685139312.579116,8,48
56775,on,1685139315.704091,8,49
56776,off,1685139317.581563,8,48
56777,on,1685139322.875975,8,48
56778,off,1685139332.866073,8,48
56779,off,1685139345.702695,8,49
56780,on,1685139351.214346,8,51
56781,on,1685139379.071201,8,48
56782,on,1685139379.161541,8,49
56783,off,1685139384.07167,8,48
56784,on,1685139392.457252,8,48
56785,off,1685139397.458481,8,48
56786,on,1685139405.727696,8,48
56787,off,1685139409.164064,8,49
56788,off,1685139420.693819,8,48
56789,off,1685139421.215535,8,51
56790,on,1685139422.942067,8,48
56791,off,1685139427.942399,8,48
56792,on,1685139428.079541,8,48
56793,off,1685139448.044146,8,48
56794,on,1685139454.505749,8,48
56795,off,1685139459.511316,8,48
56796,on,1685139460.125928,8,48
56797,off,1685139465.125614,8,48
56798,on,1685139465.514244,8,48
56799,off,1685139470.51342,8,48
56800,on,1685139471.073704,8,48
56801,on,1685139473.780928,8,49
56802,off,1685139476.075375,8,48
56803,on,1685139481.972775,8,48
56804,on,1685139482.159705,8,51
56805,off,1685139486.976153,8,48
56806,off,1685139504.512476,8,49
56807,off,1685139552.156334,8,51
56808,on,1685140599.103888,8,51
56809,off,1685140669.104197,8,51
56810,on,1685141150.029892,8,51
56811,off,1685141220.032156,8,51
56812,on,1685141306.958225,8,51
56813,off,1685141376.959508,8,51
56814,on,1685141377.559758,8,51
56815,off,1685141447.565074,8,51
56816,on,1685141701.522253,8,51
56817,off,1685141771.522571,8,51
56818,on,1685143231.252968,8,51
56819,off,1685143301.253095,8,51
56820,on,1685143431.128619,8,51
56821,off,1685143501.126801,8,51
56822,on,1685144657.504144,8,51
56823,off,1685144727.505602,8,51
56824,on,1685146246.435246,8,51
56825,off,1685146316.443408,8,51
56826,on,1685146318.550569,8,51
56827,off,1685146454.361972,8,51
56828,on,1685146742.540399,8,51
56829,on,1685146767.45095,8,48
56830,on,1685146769.038298,8,49
56831,off,1685146772.454524,8,48
56832,off,1685146799.03676,8,49
56833,on,1685146810.291196,8,49
56834,on,1685146811.014927,8,48
56835,off,1685146816.018862,8,48
56836,off,1685146840.290039,8,49
56837,off,1685146873.449251,8,51
56838,on,1685146904.923885,8,51
56839,off,1685146974.926273,8,51
56840,on,1685148206.428342,8,51
56841,off,1685148276.430753,8,51
56842,on,1685149740.630959,8,51
56843,off,1685149810.6379,8,51
56844,on,1685150950.334554,8,51
56845,off,1685151020.337736,8,51
56846,on,1685152953.206946,8,51
56847,off,1685153023.211738,8,51
56848,on,1685153311.038059,8,51
56849,off,1685153381.038771,8,51
56850,on,1685154539.665298,8,51
56851,off,1685154609.667238,8,51
56852,on,1685154700.526726,8,51
56853,off,1685154770.527689,8,51
56854,on,1685154900.036362,8,51
56855,on,1685154905.634297,8,48
56856,off,1685154920.608822,8,48
56857,on,1685154927.082835,8,48
56858,off,1685154932.082643,8,48
56859,on,1685154932.280683,8,48
56860,on,1685154933.311223,8,49
56861,off,1685154937.27937,8,48
56862,on,1685154940.92106,8,48
56863,off,1685154945.92455,8,48
56864,off,1685154963.313424,8,49
56865,off,1685154970.033623,8,51
56866,on,1685155008.324581,8,49
56867,on,1685155008.395117,8,48
56868,off,1685155013.396785,8,48
56869,on,1685155018.903019,8,51
56870,off,1685155038.323111,8,49
56871,off,1685155088.903084,8,51
56872,on,1685155092.23572,8,51
56873,off,1685155162.240231,8,51
56874,on,1685155566.048668,8,50
56875,off,1685155596.048197,8,50
56876,on,1685156397.925016,8,51
56877,off,1685156467.927569,8,51
56878,on,1685157108.804212,8,51
56879,off,1685157178.800891,8,51
56880,on,1685159146.095712,8,51
56881,off,1685159216.096886,8,51
56882,on,1685159297.407123,8,51
56883,off,1685159367.409021,8,51
56884,on,1685159480.426145,8,51
56885,off,1685159550.429898,8,51
56886,on,1685160962.686092,8,51
56887,off,1685161032.68368,8,51
56888,on,1685161261.884576,8,51
56889,off,1685161331.884882,8,51
56890,on,1685163473.278067,8,51
56891,off,1685163543.281012,8,51
56892,on,1685163958.247886,8,51
56893,off,1685164028.247574,8,51
56894,on,1685164252.053288,8,51
56895,off,1685164322.054393,8,51
56896,on,1685164453.551802,8,51
56897,off,1685164523.551233,8,51
56898,on,1685164790.871952,8,51
56899,off,1685164860.874052,8,51
56900,on,1685164872.330657,8,51
56901,off,1685164942.330575,8,51
56902,on,1685165132.241521,8,51
56903,on,1685165168.17893,8,48
56904,on,1685165169.735393,8,49
56905,off,1685165173.174891,8,48
56906,on,1685165182.98283,8,48
56907,off,1685165187.981581,8,48
56908,off,1685165199.736453,8,49
56909,off,1685165202.242674,8,51
56910,on,1685165209.925319,8,51
56911,on,1685165221.536513,8,48
56912,on,1685165222.366494,8,49
56913,off,1685165226.537499,8,48
56914,on,1685165226.654142,8,48
56915,off,1685165231.65499,8,48
56916,on,1685165231.840915,8,48
56917,off,1685165236.846329,8,48
56918,off,1685165241.861861,8,48
56919,on,1685165243.620589,8,48
56920,off,1685165248.62481,8,48
56921,off,1685165252.365965,8,49
56922,on,1685165254.246159,8,48
56923,on,1685165254.339727,8,49
56924,off,1685165259.247648,8,48
56925,on,1685165279.369819,8,48
56926,off,1685165284.341117,8,49
56927,off,1685165284.3712,8,48
56928,on,1685165292.111877,8,48
56929,off,1685165297.111612,8,48
56930,on,1685165307.141663,8,48
56931,off,1685165312.144094,8,48
56932,off,1685165340.666266,8,51
56933,on,1685165362.905697,8,48
56934,off,1685165367.905994,8,48
56935,on,1685165374.809338,8,48
56936,off,1685165379.810533,8,48
56937,on,1685165407.029392,8,48
56938,off,1685165412.032164,8,48
56939,on,1685165416.754352,8,48
56940,on,1685165419.19972,8,51
56941,off,1685165421.754402,8,48
56942,on,1685165469.028817,8,48
56943,off,1685165474.025356,8,48
56944,on,1685165512.019693,8,50
56945,off,1685165542.019631,8,50
56946,off,1685165550.348368,8,51
56947,on,1685165568.239775,8,51
56948,off,1685165705.44423,8,51
56949,on,1685165708.431391,8,51
56950,off,1685165778.434841,8,51
56951,on,1685165801.18408,8,51
56952,off,1685165871.184348,8,51
56953,on,1685165896.04193,8,51
56954,off,1685166028.899077,8,51
56955,on,1685166228.883869,8,46
56956,off,1685166233.173443,8,46
56957,on,1685166669.5098,8,50
56958,off,1685166699.513724,8,50
56959,on,1685166810.006267,8,51
56960,off,1685166880.005448,8,51
56961,on,1685168149.170153,8,50
56962,off,1685168179.169595,8,50
56963,on,1685168750.354504,8,50
56964,off,1685168780.354854,8,50
56965,on,1685169624.36736,8,46
56966,off,1685169630.634071,8,46
56967,on,1685169827.883387,8,51
56968,off,1685169897.885898,8,51
56969,on,1685169952.634615,8,46
56970,off,1685169956.946319,8,46
56971,on,1685170068.317102,8,51
56972,off,1685170138.314996,8,51
56973,on,1685170244.02395,8,51
56974,on,1685170281.458839,8,49
56975,on,1685170281.655287,8,48
56976,off,1685170286.655329,8,48
56977,on,1685170289.367744,8,48
56978,off,1685170294.365245,8,48
56979,on,1685170294.856004,8,48
56980,off,1685170299.856581,8,48
56981,off,1685170311.460595,8,49
56982,off,1685170314.024469,8,51
56983,on,1685170408.847991,8,49
56984,on,1685170409.619276,8,48
56985,on,1685170413.860083,8,51
56986,off,1685170414.620097,8,48
56987,off,1685170438.849759,8,49
56988,off,1685170483.862126,8,51
56989,on,1685171749.764079,8,46
56990,on,1685172058.45358,8,51
56991,on,1685172065.18635,8,48
56992,on,1685172068.570037,8,49
56993,off,1685172070.185328,8,48
56994,off,1685172098.568676,8,49
56995,off,1685172128.454239,8,51
56996,on,1685172167.573546,8,49
56997,on,1685172168.012174,8,48
56998,off,1685172173.01407,8,48
56999,on,1685172179.421124,8,48
57000,off,1685172189.40377,8,48
57001,on,1685172189.698144,8,48
57002,on,1685172192.259665,8,51
57003,off,1685172194.69444,8,48
57004,off,1685172197.575364,8,49
57005,off,1685172262.276292,8,51
57006,off,1685172336.943531,8,46
57007,on,1685179241.193516,8,51
57008,off,1685179311.198911,8,51
57009,on,1685179311.391886,8,51
57010,off,1685179381.393314,8,51
57011,on,1685179393.023276,8,51
57012,off,1685179888.063722,8,51
57013,on,1685180177.483667,8,51
57014,on,1685180183.18247,8,48
57015,off,1685180188.182555,8,48
57016,on,1685180188.950729,8,48
57017,off,1685180193.951272,8,48
57018,off,1685180247.489896,8,51
57019,on,1685180679.966489,8,51
57020,on,1685180686.488304,8,48
57021,off,1685180691.488144,8,48
57022,on,1685180714.310566,8,48
57023,off,1685180719.310648,8,48
57024,on,1685180839.176565,8,48
57025,off,1685180844.176624,8,48
57026,on,1685180861.843499,8,48
57027,off,1685180866.846429,8,48
57028,off,1685180871.266232,8,51
57029,on,1685180878.461794,8,48
57030,off,1685180883.462161,8,48
57031,on,1685180883.669173,8,48
57032,off,1685180893.663622,8,48
57033,on,1685180894.599685,8,48
57034,off,1685180899.602619,8,48
57035,on,1685180906.897826,8,51
57036,off,1685181160.484298,8,51
57037,on,1685182406.477789,8,50
57038,off,1685182436.483085,8,50
57039,on,1685183609.076691,8,51
57040,on,1685183735.327184,8,48
57041,off,1685183740.323915,8,48
57042,off,1685183747.290762,8,51
57043,on,1685183786.695618,8,48
57044,off,1685183791.697451,8,48
57045,on,1685183858.246412,8,48
57046,off,1685183863.248641,8,48
57047,on,1685183939.851037,8,50
57048,off,1685183969.84878,8,50
57049,on,1685183990.011618,8,51
57050,off,1685184060.014249,8,51
57051,on,1685184108.543892,8,51
57052,on,1685184144.789027,8,48
57053,off,1685184149.792024,8,48
57054,on,1685184151.914578,8,48
57055,off,1685184156.91611,8,48
57056,on,1685184157.980127,8,48
57057,off,1685184162.982596,8,48
57058,on,1685184166.011773,8,48
57059,off,1685184171.012489,8,48
57060,on,1685184172.183129,8,48
57061,off,1685184177.184921,8,48
57062,off,1685184178.544263,8,51
57063,on,1685184194.477633,8,49
57064,off,1685184224.477366,8,49
57065,on,1685184225.036251,8,49
57066,off,1685184284.862084,8,49
57067,on,1685184285.009306,8,49
57068,off,1685184315.008763,8,49
57069,on,1685184316.121278,8,49
57070,off,1685184346.122555,8,49
57071,on,1685184346.490466,8,49
57072,off,1685184376.49301,8,49
57073,on,1685184376.904495,8,49
57074,on,1685184400.182986,8,48
57075,off,1685184405.182047,8,48
57076,off,1685184436.431058,8,49
57077,on,1685184455.559513,8,48
57078,off,1685184460.554596,8,48
57079,on,1685184465.275285,8,48
57080,off,1685184470.27615,8,48
57081,on,1685184476.906909,8,48
57082,off,1685184486.895387,8,48
57083,on,1685184487.584084,8,48
57084,off,1685184492.587939,8,48
57085,on,1685184499.276891,8,48
57086,off,1685184504.276985,8,48
57087,on,1685184504.571978,8,48
57088,off,1685184509.569832,8,48
57089,on,1685184513.098271,8,48
57090,off,1685184520.845919,8,48
57091,on,1685184526.557127,8,48
57092,off,1685184531.557481,8,48
57093,on,1685184541.33963,8,48
57094,off,1685184546.339967,8,48
57095,on,1685184546.961805,8,48
57096,off,1685184551.963668,8,48
57097,on,1685184568.059373,8,50
57098,on,1685184569.369479,8,48
57099,off,1685184574.373368,8,48
57100,off,1685184598.063613,8,50
57101,on,1685184620.995731,8,48
57102,off,1685184630.981107,8,48
57103,on,1685184631.030925,8,48
57104,on,1685184640.393896,8,51
57105,off,1685184641.018582,8,48
57106,off,1685184775.781693,8,51
57107,on,1685184780.845659,8,51
57108,off,1685185047.959403,8,51
57109,on,1685185052.28129,8,51
57110,on,1685185126.276595,8,48
57111,off,1685185136.265218,8,48
57112,on,1685185156.950984,8,48
57113,off,1685185161.95295,8,48
57114,on,1685185182.527281,8,48
57115,off,1685185188.421933,8,51
57116,off,1685185192.397839,8,48
57117,on,1685185199.242246,8,48
57118,off,1685185204.241932,8,48
57119,on,1685185211.099147,8,48
57120,off,1685185216.101476,8,48
57121,on,1685185216.217087,8,48
57122,off,1685185221.216733,8,48
57123,on,1685185221.823219,8,48
57124,off,1685185226.82376,8,48
57125,on,1685185227.12132,8,48
57126,off,1685185232.120581,8,48
57127,on,1685185252.191513,8,48
57128,off,1685185257.191989,8,48
57129,on,1685185271.322047,8,48
57130,off,1685185276.322086,8,48
57131,on,1685185286.403022,8,48
57132,off,1685185291.399585,8,48
57133,on,1685185307.390286,8,48
57134,off,1685185312.389193,8,48
57135,on,1685185316.990045,8,48
57136,off,1685185321.989886,8,48
57137,on,1685185334.445307,8,48
57138,off,1685185343.771635,8,48
57139,on,1685185346.538666,8,48
57140,off,1685185351.539373,8,48
57141,on,1685185354.203172,8,48
57142,off,1685185359.200541,8,48
57143,on,1685185360.944545,8,48
57144,off,1685185365.94968,8,48
57145,on,1685185366.074404,8,48
57146,on,1685185367.158039,8,51
57147,off,1685185371.076347,8,48
57148,off,1685185437.158404,8,51
57149,on,1685185631.444379,8,46
57150,off,1685185641.378839,8,46
57151,on,1685191567.978132,8,50
57152,on,1685191579.878381,8,46
57153,off,1685191591.116256,8,46
57154,off,1685191597.981765,8,50
57155,on,1685191618.631889,8,51
57156,on,1685191629.769514,8,48
57157,off,1685191634.768569,8,48
57158,off,1685191751.344382,8,51
57159,on,1685191941.580876,8,46
57160,off,1685191946.408501,8,46
57161,on,1685192153.631044,8,50
57162,off,1685192183.634261,8,50
57163,on,1685192363.360551,8,50
57164,off,1685192393.360155,8,50
57165,on,1685192401.660329,8,50
57166,off,1685192431.660089,8,50
57167,on,1685192460.828674,8,50
57168,off,1685192490.830935,8,50
57169,on,1685192689.93115,8,50
57170,off,1685192719.928524,8,50
57171,on,1685192903.205311,8,50
57172,off,1685192933.208207,8,50
57173,on,1685192984.165666,8,50
57174,off,1685193014.167786,8,50
57175,on,1685193183.418204,8,50
57176,off,1685193213.423209,8,50
57177,on,1685193228.011692,8,50
57178,off,1685193258.009438,8,50
57179,on,1685193352.844329,8,50
57180,on,1685193407.025337,8,50
57181,off,1685193437.036042,8,50
57182,on,1685193491.373608,8,50
57183,off,1685193521.374484,8,50
57184,on,1685193591.867048,8,50
57185,off,1685193621.865901,8,50
57186,on,1685194427.298023,8,50
57187,off,1685194457.300618,8,50
57188,on,1685194509.208531,8,50
57189,off,1685194539.210754,8,50
57190,on,1685194560.687574,8,50
57191,off,1685194620.329291,8,50
57192,on,1685194664.49332,8,50
57193,off,1685194694.496678,8,50
57194,on,1685194695.588204,8,50
57195,off,1685194725.588895,8,50
57196,on,1685194726.095099,8,50
57197,off,1685194756.098626,8,50
57198,on,1685194758.164167,8,50
57199,off,1685194788.168316,8,50
57200,on,1685194793.443514,8,50
57201,off,1685194823.444916,8,50
57202,on,1685194862.645138,8,50
57203,off,1685194892.643507,8,50
57204,on,1685194893.662193,8,50
57205,off,1685194923.660516,8,50
57206,on,1685194930.340766,8,50
57207,off,1685194960.340433,8,50
57208,on,1685194983.768163,8,50
57209,off,1685195013.767694,8,50
57210,on,1685195018.67676,8,50
57211,off,1685195048.674976,8,50
57212,on,1685195067.553362,8,50
57213,off,1685195127.295546,8,50
57214,on,1685195127.330978,8,50
57215,off,1685195157.334515,8,50
57216,on,1685195162.02096,8,50
57217,off,1685195192.022989,8,50
57218,on,1685195193.999688,8,50
57219,off,1685195223.999353,8,50
57220,on,1685195225.329661,8,50
57221,off,1685195285.07615,8,50
57222,on,1685195291.426781,8,50
57223,off,1685195321.426981,8,50
57224,on,1685195352.621587,8,50
57225,off,1685195382.627276,8,50
57226,on,1685195384.292413,8,50
57227,off,1685195414.292208,8,50
57228,on,1685195421.962294,8,50
57229,off,1685195481.782628,8,50
57230,on,1685195483.177912,8,50
57231,off,1685195513.18191,8,50
57232,on,1685195516.219848,8,50
57233,off,1685195605.710547,8,50
57234,on,1685195617.506058,8,50
57235,off,1685195647.513216,8,50
57236,on,1685195731.891844,8,50
57237,off,1685195761.893334,8,50
57238,on,1685195808.530482,8,50
57239,off,1685195838.516295,8,50
57240,on,1685195891.497463,8,50
57241,off,1685195921.497384,8,50
57242,on,1685195993.007624,8,50
57243,off,1685196023.007042,8,50
57244,on,1685196024.330139,8,50
57245,off,1685196054.33004,8,50
57246,on,1685196075.758585,8,50
57247,off,1685196105.761583,8,50
57248,on,1685196312.483824,8,51
57249,on,1685196405.172594,8,48
57250,on,1685196406.561784,8,49
57251,off,1685196410.172714,8,48
57252,off,1685196436.562548,8,49
57253,on,1685196443.171972,8,49
57254,on,1685196443.76578,8,48
57255,off,1685196448.764595,8,48
57256,on,1685196448.923731,8,48
57257,off,1685196451.981608,8,51
57258,off,1685196458.913859,8,48
57259,on,1685196459.843819,8,48
57260,off,1685196464.840652,8,48
57261,on,1685196469.085092,8,51
57262,off,1685196469.856278,8,48
57263,off,1685196473.168538,8,49
57264,off,1685196922.870709,8,51
57265,on,1685196933.976141,8,51
57266,off,1685197003.976176,8,51
57267,on,1685197015.58384,8,51
57268,off,1685197085.584319,8,51
57269,on,1685197098.102902,8,51
57270,off,1685197421.280827,8,51
57271,on,1685197440.012313,8,51
57272,off,1685197510.014415,8,51
57273,on,1685200032.427285,8,51
57274,off,1685200102.426459,8,51
57275,on,1685200471.978125,8,51
57276,off,1685200541.983908,8,51
57277,on,1685200641.17305,8,51
57278,off,1685200711.177249,8,51
57279,on,1685200718.221905,8,51
57280,off,1685200788.222612,8,51
57281,on,1685200920.814099,8,51
57282,off,1685200990.812201,8,51
57283,on,1685201373.829223,8,51
57284,off,1685201443.838609,8,51
57285,on,1685203464.915988,8,50
57286,off,1685203494.915743,8,50
57287,on,1685203502.754284,8,51
57288,off,1685203572.760896,8,51
57289,on,1685204854.934229,8,51
57290,off,1685204985.250361,8,51
57291,on,1685205199.140507,8,51
57292,on,1685205252.094379,8,48
57293,on,1685205254.318975,8,49
57294,off,1685205257.098543,8,48
57295,off,1685205269.140367,8,51
57296,off,1685205284.317812,8,49
57297,on,1685205308.094883,8,48
57298,off,1685205313.094004,8,48
57299,on,1685205315.153186,8,48
57300,off,1685205320.154719,8,48
57301,on,1685205323.885898,8,48
57302,off,1685205328.887092,8,48
57303,on,1685205344.844164,8,48
57304,on,1685205347.251843,8,51
57305,off,1685205349.840415,8,48
57306,off,1685205477.863685,8,51
57307,on,1685209116.364547,8,46
57308,off,1685209121.423273,8,46
57309,on,1685209811.684418,8,50
57310,off,1685209841.681738,8,50
57311,on,1685209945.56127,8,50
57312,off,1685209975.561586,8,50
57313,on,1685210954.696133,8,51
57314,on,1685210964.72047,8,48
57315,off,1685210974.743268,8,48
57316,on,1685210977.336726,8,48
57317,off,1685210982.338593,8,48
57318,on,1685210990.290768,8,48
57319,off,1685210995.290887,8,48
57320,on,1685211006.95474,8,48
57321,off,1685211016.944932,8,48
57322,on,1685211017.065103,8,48
57323,off,1685211024.697122,8,51
57324,off,1685211026.945547,8,48
57325,on,1685211031.592316,8,48
57326,off,1685211036.593552,8,48
57327,on,1685211036.685454,8,48
57328,off,1685211041.68575,8,48
57329,on,1685211048.048639,8,48
57330,off,1685211058.039605,8,48
57331,on,1685211086.769269,8,48
57332,off,1685211111.73737,8,48
57333,on,1685211111.856807,8,48
57334,off,1685211116.855977,8,48
57335,on,1685211246.939778,8,48
57336,on,1685211249.981333,8,51
57337,off,1685211251.938648,8,48
57338,off,1685211319.980389,8,51
57339,on,1685211488.081306,8,50
57340,off,1685211518.080796,8,50
57341,on,1685211568.865031,8,50
57342,off,1685211598.866627,8,50
57343,on,1685214116.51473,8,46
57344,off,1685214122.74474,8,46
57345,on,1685214316.631842,8,46
57346,off,1685214381.951073,8,46
57347,on,1685219184.020151,8,50
57348,off,1685219214.016455,8,50
